player_id,player_url,short_name,long_name,age,nationality_name,player_positions,overall,pace,shooting,passing,dribbling,defending,physic,attacking_finishing,attacking_short_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_reactions,power_shot_power,power_stamina,power_strength,mentality_positioning,mentality_vision,mentality_composure,defending_marking_awareness,defending_standing_tackle,defending_sliding_tackle,goalkeeping_diving,goalkeeping_handling,goalkeeping_kicking,goalkeeping_positioning,goalkeeping_reflexes,goalkeeping_speed,preferred_foot,weak_foot,skill_moves,work_rate,player_traits,ls,st,rs,lw,lf,cf,rf,rw,lam,cam,ram,lm,lcm,cm,rcm,rm,lwb,ldm,cdm,rdm,rwb,lb,lcb,cb,rcb,rb,gk,image_url,rarity,required_xp,price
216325,https://sofifa.com/player/216325/angus-gunn/170002,A. Gunn,Angus Gunn,20,England,GK,65,,,,,,,15,32,27,48,49,62,24,31,64,14,35,33,14,16,14,64,66,66,64,63,49,Right,3,1,Medium/Medium,,27+1,27+1,27+1,29,29,29,29,29,30+1,30+1,30+1,30+1,31+1,31+1,31+1,30+1,27+1,30+1,30+1,30+1,27+1,27+1,27+1,27+1,27+1,27+1,64+1,./game/angus-gunn.png,Basic,100,1000
209750,https://sofifa.com/player/209750/ian-lawlor/170002,I. Lawlor,Ian John Lawlor,21,Republic of Ireland,GK,61,,,,,,,13,33,34,43,46,51,22,28,72,14,35,42,19,11,16,61,64,59,60,60,45,Right,3,1,Medium/Medium,,27+1,27+1,27+1,29,28,28,28,29,30+1,30+1,30+1,29+1,28+1,28+1,28+1,29+1,26+1,28+1,28+1,28+1,26+1,25+1,28+1,28+1,28+1,25+1,60+1,./game/ian-lawlor.png,Basic,100,1000
223977,https://sofifa.com/player/223977/aaron-nemane/170002,A. Nemane,Aaron Evans Nemane,18,France,"RM, CF",60,84,50,47,64,17,42,54,47,58,85,83,53,50,56,34,56,55,47,14,19,12,14,14,14,15,6,,Right,2,3,High/Medium,,54+1,54+1,54+1,60,58,58,58,60,57+1,57+1,57+1,59+1,48+1,48+1,48+1,59+1,42+1,35+1,35+1,35+1,42+1,39+1,28+1,28+1,28+1,39+1,17+1,./game/aaron-nemane.png,Basic,100,1000
150724,https://sofifa.com/player/150724/joe-hart/160002,J. Hart,Charles Joseph John Hart,28,England,GK,84,,,,,,,14,32,20,59,60,81,65,28,61,14,42,,14,14,13,85,79,76,84,87,60,Right,3,1,Medium/Medium,"Injury Free, Leadership, Puncher",33+1,33+1,33+1,31+1,33+1,33+1,33+1,31+1,32+1,32+1,32+1,32+1,32+1,32+1,32+1,32+1,29+1,30+1,30+1,30+1,29+1,29+1,28+1,28+1,28+1,29+1,83+1,./game/joe-hart.png,Rare,350,11000
165239,https://sofifa.com/player/165239/samir-nasri/150002,S. Nasri,Samir Nasri,27,France,"LM, RM",84,79,76,84,86,39,60,76,86,88,79,79,83,75,72,64,81,85,,35,37,44,5,9,13,15,8,,Right,4,4,High/Medium,"Flair, Technical Dribbler (AI)",77+1,77+1,77+1,83+1,80+1,80+1,80+1,83+1,83+1,83+1,83+1,83+1,77+1,77+1,77+1,83+1,65+1,64+1,64+1,64+1,65+1,57+1,50+1,50+1,50+1,57+1,14+1,./game/samir-nasri.png,Rare,300,14000
189963,https://sofifa.com/player/189963/wilfried-bony/160002,W. Bony,Wilfried Guemiand Bony,26,Côte d'Ivoire,ST,81,72,83,59,74,39,85,83,68,76,69,75,81,89,78,94,85,65,,25,42,28,10,8,5,7,11,,Right,4,3,Medium/Low,"Injury Free, Long Shot Taker (AI), Power Header",81,81,81,73,77,77,77,73,73,73,73,70,67,67,67,70,56,56,56,56,56,54,56,56,56,54,17,./game/wilfried-bony.png,Uncommon,250,7000
134979,https://sofifa.com/player/134979/martin-demichelis/160002,M. Demichelis,Martín Gastón Demichelis,34,Argentina,CB,81,34,40,53,49,83,76,39,64,59,33,34,76,48,49,86,29,40,,83,82,76,7,11,12,7,6,,Right,3,2,Low/Medium,"Dives Into Tackles (AI), Power Header",51+1,51+1,51+1,47+1,48+1,48+1,48+1,47+1,49+1,49+1,49+1,49+1,57+1,57+1,57+1,49+1,65+1,72+1,72+1,72+1,65+1,67+1,80+1,80+1,80+1,67+1,15+1,./game/martin-demichelis.png,Uncommon,200,7000
203864,https://sofifa.com/player/203864/bruno-zuculini/160002,B. Zuculini,Bruno Zuculini,22,Argentina,"CM, RM",74,80,70,67,73,74,68,69,77,72,82,78,72,75,79,60,77,72,,72,75,74,12,9,12,9,13,,Right,3,2,Medium/Medium,,73,73,73,72,74,74,74,72,74,74,74,73,74,74,74,73,73,73,73,73,73,73,73,73,73,73,18,./game/bruno-zuculini.png,Basic,100,0
220185,https://sofifa.com/player/220185/brandon-barker/160002,B. Barker,Brandon Lee Colin Barker,18,England,LM,64,87,61,57,67,31,53,63,61,64,89,86,49,65,51,57,64,56,,34,29,31,11,6,8,9,7,,Right,4,2,High/Medium,Speed Dribbler (AI),61,61,61,65,64,64,64,65,63,63,63,64,55,55,55,64,50,45,45,45,50,47,40,40,40,47,13,./game/brandon-barker.png,Basic,100,2000
50660,https://sofifa.com/player/50660/richard-wright/160002,R. Wright,Richard Wright,37,England,GK,63,,,,,,,13,36,28,33,30,66,33,28,67,11,37,,12,12,12,68,62,66,58,62,31,Left,2,1,Medium/Medium,Injury Prone,26,26,26,26,27,27,27,26,29,29,29,26,29,29,29,26,25,29,29,29,25,24,28,28,28,24,63,./game/richard-wright.png,Basic,100,1000
223978,https://sofifa.com/player/223978/manuel-garcia-alonso/160002,Manu García,Manuel García Alonso,17,Spain,CAM,61,69,55,57,66,31,36,54,65,66,70,68,53,60,52,32,55,61,,23,38,33,15,14,12,12,12,,Right,3,3,High/Medium,Playmaker (AI),55,55,55,60,60,60,60,60,61,61,61,59,57,57,57,59,48,46,46,46,48,45,36,36,36,45,18,./game/manuel-garcia-alonso.png,Basic,100,2000
211595,https://sofifa.com/player/211595/george-evans/160002,G. Evans,George Evans,20,England,"CM, CDM, CB",61,62,50,60,58,54,60,41,66,64,66,59,54,66,66,58,53,68,,51,60,54,10,9,15,13,14,,Right,2,2,Medium/Medium,Long Passer (AI),55,55,55,56,58,58,58,56,60,60,60,58,61,61,61,58,56,59,59,59,56,56,56,56,56,56,16,./game/george-evans.png,Basic,50,1000
180930,https://sofifa.com/player/180930/edin-dzeko/150002,E. Džeko,Edin Džeko,28,Bosnia and Herzegovina,ST,83,71,84,68,78,36,71,84,72,82,69,72,81,88,72,80,85,75,,25,28,25,9,11,13,15,15,,Right,4,3,Medium/Medium,Power Header,82+1,82+1,82+1,75+1,81+1,81+1,81+1,75+1,78+1,78+1,78+1,74+1,70+1,70+1,70+1,74+1,57+1,60+1,60+1,60+1,57+1,54+1,50+1,50+1,50+1,54+1,17+1,./game/edin-dzeko.png,Uncommon,200,5000
181820,https://sofifa.com/player/181820/stevan-jovetic/150002,S. Jovetić,Stevan Jovetić,24,Montenegro,"ST, CF",81,78,82,78,83,38,70,83,82,82,77,79,83,83,75,74,83,80,,27,42,34,9,7,5,9,10,,Right,4,4,High/Medium,"Diver, Injury Prone, Flair, Long Shot Taker (AI), Technical Dribbler (AI)",81,81,81,80,82,82,82,80,82,82,82,80,74,74,74,80,61,62,62,62,61,56,52,52,52,56,13,./game/stevan-jovetic.png,Uncommon,250,5000
5471,https://sofifa.com/player/5471/frank-lampard/150002,F. Lampard,Frank Lampard,36,England,"CM, CDM",79,41,84,82,76,62,71,82,84,82,34,46,80,85,61,74,83,77,,52,65,65,12,14,15,10,8,,Right,4,3,Medium/Medium,"Power Free-Kick, Long Passer (AI), Long Shot Taker (AI), Team Player",77+1,77+1,77+1,75+1,78+1,78+1,78+1,75+1,79,79,79,75+1,78+1,78+1,78+1,75+1,70+1,73+1,73+1,73+1,70+1,68+1,68+1,68+1,68+1,68+1,15+1,./game/frank-lampard.png,Common,100,3000
138412,https://sofifa.com/player/138412/james-milner/150002,J. Milner,James Philip Milner,28,England,"RM, CM",78,68,75,81,75,68,74,67,83,74,71,65,83,86,90,68,73,75,,66,67,69,8,5,11,9,5,,Right,4,3,High/High,"Power Free-Kick, Injury Free, Long Shot Taker (AI)",74,74,74,77,76,76,76,77,77,77,77,78,78,78,78,78,75,75,75,75,75,74,70,70,70,74,12,./game/james-milner.png,Common,100,4000
205362,https://sofifa.com/player/205362/matija-nastasic/150002,M. Nastasić,Matija Nastasić,21,Serbia,CB,77,74,30,53,48,80,75,26,68,66,71,76,73,43,72,78,32,39,,80,82,78,10,15,10,14,12,,Left,3,2,Medium/High,Injury Prone,48,48,48,50,47,47,47,50,49,49,49,55,57,57,57,55,68,70,70,70,68,74,77,77,77,74,16,./game/matija-nastasic.png,Common,150,4000
169214,https://sofifa.com/player/169214/scott-sinclair/150002,S. Sinclair,Scott Sinclair,25,England,"LM, LW",72,88,67,64,80,32,60,69,64,76,89,88,61,72,82,56,74,65,,25,29,27,12,10,9,12,14,,Right,3,4,High/Medium,"Avoids Using Weaker Foot, Speed Dribbler (AI)",69,69,69,74,70,70,70,74,71,71,71,72,62,62,62,72,57,53,53,53,57,50,42,42,42,50,15,./game/scott-sinclair.png,Basic,100,1000
197837,https://sofifa.com/player/197837/dedryck-boyata/150002,D. Boyata,Anga Dedryck Boyata,23,Belgium,"RB, CB",67,67,33,52,44,70,75,25,62,62,68,67,68,57,68,78,40,43,,68,73,70,10,7,12,12,7,,Right,3,2,Medium/Medium,Dives Into Tackles (AI),48,48,48,49,48,48,48,49,48,48,48,53,55,55,55,53,62,65,65,65,62,67,71,71,71,67,13,./game/dedryck-boyata.png,Basic,100,2000
216322,https://sofifa.com/player/216322/jordi-hiwula/150002,J. Hiwula,Jordie Hiwula-Mayifuila,19,England,ST,59,75,60,47,60,26,54,65,54,61,73,76,57,57,62,58,48,52,,25,23,23,8,13,14,6,14,,Right,3,2,Medium/Medium,,59,59,59,56,59,59,59,56,57,57,57,54,49,49,49,54,43,43,43,43,43,39,37,37,37,39,13,./game/jordi-hiwula.png,Basic,100,0
216320,https://sofifa.com/player/216320/seko-fofana/150002,S. Fofana,Seko Fofana,19,France,CM,58,72,58,55,59,56,66,59,64,60,68,76,59,63,66,69,53,50,,54,58,55,8,7,8,10,9,,Right,3,3,High/High,Long Shot Taker (AI),59,59,59,58,59,59,59,58,58,58,58,59,58,58,58,59,59,59,59,59,59,58,58,58,58,58,12,./game/seko-fofana.png,Basic,100,1000
218746,https://sofifa.com/player/218746/jose-angel-pozo-la-rosa/150002,José Pozo,José Ángel Pozo la Rosa,18,Spain,"LW, LM, CF",57,68,55,52,62,28,39,61,60,65,69,67,50,49,53,32,58,53,,25,25,25,7,6,7,7,6,,Right,3,3,Medium/Medium,"Injury Prone, Flair",56,56,56,57,57,57,57,57,58,58,58,56,51,51,51,56,44,43,43,43,44,40,36,36,36,40,9,./game/jose-angel-pozo-la-rosa.png,Basic,100,2000
208594,https://sofifa.com/player/208594/mathias-bossaerts/150002,M. Bossaerts,Mathias Bossaerts,17,Belgium,"CB, RB",56,62,30,43,51,54,63,21,52,58,58,65,51,55,59,65,23,37,,54,57,53,10,14,10,6,10,,Right,3,2,Medium/Medium,,42,42,42,45,43,43,43,45,43,43,43,48,46,46,46,48,52,53,53,53,52,54,56,56,56,54,12,./game/mathias-bossaerts.png,Basic,100,1000
221329,https://sofifa.com/player/221329/ashley-smith-brown/150002,A. Smith-Brown,Ashley Jordan Smith-Brown,18,England,"RB, RWB, RM",55,78,36,42,57,54,58,35,39,48,79,78,58,34,59,58,55,41,,49,55,53,14,6,8,9,15,,Right,2,2,High/Medium,,49,49,49,55,49,49,49,55,48,48,48,54,48,48,48,54,55,50,50,50,55,55,54,54,54,55,14,./game/ashley-smith-brown.png,Basic,100,1000
